Date,Time,41CS.RF.AH06.SUP.TEMP DEG F,41CS.RF.AH06.CCOIL.VLV PCT,41CS.RF.AH06.HCOIL.VLV PCT,41CS.RF.AH06.REHEAT.VLV PCT,41CS.RF.AH06.SAT.LPT PCT,41CS.RF.AH06.SP1.STATIC IN WC,41CS.RF.AH06.SUP.TEMP.STPT DEG F,41CS.RF.OAT DEG F,41CS.RF.AH06.EFF.SPS In WC,41CS.RF.AH06.kW kW,41CS.RF.AH06.AVG.HUMID %  RH,41CS.RF.AH06.SPEED PCT,41CS.RF.AH06.SUP.FLOW CFM
5/5/2021,15:55:52,,,,,,,,,,25.490820
5/5/2021,15:55:55,,,,,,1.861874
5/5/2021,15:55:56,,,,,,1.979062
5/5/2021,15:56:11,,,,,,1.863125
5/5/2021,15:56:12,,,,,,1.997812
5/5/2021,15:56:14,62.074814
5/5/2021,15:56:29,,,,,,1.870312
5/5/2021,15:56:30,,,,,,2.017812
5/5/2021,15:56:31,,,,,,1.906249
5/5/2021,15:56:54,,,,,,2.043750
5/5/2021,15:56:56,,,,,,1.939999
5/5/2021,15:57:22,62.074814,0.774166,,0.950000,62.346077,1.939999,62.399998,55.559998,,25.490820
5/5/2021,15:58:00,,,,,,1.965625
5/5/2021,15:58:18,63.074814
5/5/2021,15:58:22,,,,,,,,,,26.790352
5/5/2021,15:58:25,,,,,,,,,,25.590784
5/5/2021,15:59:22,63.074814,0.774166,,0.950000,62.346077,1.965625,62.399998,55.559998,,25.590784
5/5/2021,16:00:06,,,,,,,,56.574997
5/5/2021,16:01:22,63.074814,0.774166,,0.950000,62.346077,1.965625,62.399998,56.574997,,25.590784
5/5/2021,16:01:36,,,,,,,54.568180
5/5/2021,16:01:38,,,,,63.554695
5/5/2021,16:01:55,,,,,,2.084374
5/5/2021,16:01:57,,,,,,1.949062
5/5/2021,16:02:40,,,,,,2.063124
5/5/2021,16:02:42,,,,,64.578613
5/5/2021,16:02:51,,,,,,1.956562
5/5/2021,16:03:12,,,,,,2.070937
5/5/2021,16:03:14,,,,,,1.969062
5/5/2021,16:03:22,63.074814,0.774166,,0.950000,64.578613,1.969062,54.568180,56.574997,,25.590784
5/5/2021,16:03:42,,,,,65.595924
5/5/2021,16:03:44,,1.796308
5/5/2021,16:04:06,,2.874014
5/5/2021,16:04:28,,3.940647
5/5/2021,16:04:31,,,,,,2.077187
5/5/2021,16:04:32,,,,,,1.963749
5/5/2021,16:04:36,,,,,,2.066874,,57.659996
5/5/2021,16:04:42,,,,,66.615784
5/5/2021,16:04:43,,,,,,1.955937
5/5/2021,16:04:44,,,,,,2.086249
5/5/2021,16:04:50,,5.009961
5/5/2021,16:04:57,,,,,,1.970624
5/5/2021,16:04:59,,,,,,2.122499
5/5/2021,16:05:00,,,,,,2.021562
5/5/2021,16:05:12,,6.104234
5/5/2021,16:05:22,63.074814,,,,,,54.568180,57.659996
5/5/2021,16:05:23,,6.104234,,0.950000,66.615784,2.021562,,,,25.590784
5/5/2021,16:05:34,,7.180088
5/5/2021,16:05:40,,,,,67.616943
5/5/2021,16:05:56,,8.255767
5/5/2021,16:06:18,,9.307599
5/5/2021,16:06:37,,,,,,,,,,24.491179
5/5/2021,16:06:40,,10.327518
5/5/2021,16:06:42,,,,,68.646049
5/5/2021,16:07:04,,11.402085
5/5/2021,16:07:23,63.074814,11.402085,,0.950000,68.646049,2.021562,54.568180,57.659996,,24.491179
5/5/2021,16:07:28,,12.478418
5/5/2021,16:07:31,,,,,,,,,,25.590784
5/5/2021,16:07:46,,,,,69.647400
5/5/2021,16:07:52,,13.543307,,,,,,,,24.391214
5/5/2021,16:08:07,,,,,,2.123437
5/5/2021,16:08:12,,,,,,2.001249
5/5/2021,16:08:16,,14.603379
5/5/2021,16:08:17,,,,,,2.104999
5/5/2021,16:08:24,,,,,,2.001249
5/5/2021,16:08:28,,,,,,2.113437
5/5/2021,16:08:31,,,,,,2.007499
5/5/2021,16:08:32,,,,,,2.111562
5/5/2021,16:08:34,62.074814
5/5/2021,16:08:42,,15.657718
5/5/2021,16:08:54,,,,,70.653229
5/5/2021,16:08:56,,,,,,2.009062
5/5/2021,16:09:04,,,,,,2.109999
5/5/2021,16:09:08,,16.714933,,,,1.999062
5/5/2021,16:09:10,,,,,,2.100312
5/5/2021,16:09:23,62.074814,16.714933,,0.950000,70.653229,2.100312,54.568180,57.659996,,24.391214
5/5/2021,16:09:34,,17.783855
5/5/2021,16:09:48,,,,,,2.077187
5/5/2021,16:10:00,,18.814434
5/5/2021,16:10:06,,,,,71.667336
5/5/2021,16:10:28,,19.877056
5/5/2021,16:10:56,,20.923067
5/5/2021,16:11:02,,,,,,,,,,23.291611
5/5/2021,16:11:22,,21.944775,,,72.680672
5/5/2021,16:11:23,62.074814,21.944775,,0.950000,72.680672,2.077187,54.568180,57.659996,,23.291611
5/5/2021,16:11:29,,,,,,1.962187
5/5/2021,16:11:32,,,,,,2.065937
5/5/2021,16:11:48,,22.987930
5/5/2021,16:12:05,,,,,,1.929374
5/5/2021,16:12:06,,,,,,2.078749
5/5/2021,16:12:12,,,,,,1.976249
5/5/2021,16:12:14,,23.994814
5/5/2021,16:12:33,,,,,,2.095937
5/5/2021,16:12:36,,,,,73.694519,1.975937
5/5/2021,16:12:38,,,,,,2.093125
5/5/2021,16:12:39,,,,,,1.978125
5/5/2021,16:12:40,,24.997448,,,,2.094062
5/5/2021,16:12:41,,,,,,1.959374
5/5/2021,16:12:47,,,,,,2.059687
5/5/2021,16:13:06,,26.020723
5/5/2021,16:13:23,62.074814,26.020723,,0.950000,73.694519,2.059687,54.568180,57.659996,,23.291611
5/5/2021,16:13:32,,27.040577
5/5/2021,16:13:50,,,,,74.712196
5/5/2021,16:13:58,,28.070938
5/5/2021,16:14:05,,,,,,2.056250
5/5/2021,16:14:14,,,,,,1.942499
5/5/2021,16:14:16,,,,,,2.062499
5/5/2021,16:14:20,,,,,,1.955312
5/5/2021,16:14:26,,29.133472
5/5/2021,16:14:31,,,,,,2.055624
5/5/2021,16:14:35,,,,,,1.950937
5/5/2021,16:14:37,,,,,,2.054062
5/5/2021,16:14:52,,30.145391
5/5/2021,16:14:57,,,,,,1.953125
5/5/2021,16:15:00,,,,,,2.070312
5/5/2021,16:15:04,,,,,75.717682,1.965625
5/5/2021,16:15:18,,31.202456
5/5/2021,16:15:22,,,,,,,,,,24.491179
5/5/2021,16:15:24,62.074814,31.202456,,0.950000,75.717682,1.965625,54.568180,57.659996,,24.491179
5/5/2021,16:15:25,,,,,,,,,,23.391575
5/5/2021,16:15:27,,,,,,2.087187
5/5/2021,16:15:43,,,,,,1.968437
5/5/2021,16:15:44,,32.233162
5/5/2021,16:16:10,,33.292515
5/5/2021,16:16:16,,,,,76.737244
5/5/2021,16:16:36,,34.361023
5/5/2021,16:16:56,,,,,,2.075312
5/5/2021,16:16:59,,,,,,1.916874
5/5/2021,16:17:00,,,,,,2.049999
5/5/2021,16:17:02,,35.412464
5/5/2021,16:17:24,62.074814,35.412464,,0.950000,76.737244,2.049999,54.568180,57.659996,,23.391575
5/5/2021,16:17:26,,,,,77.740005
5/5/2021,16:17:28,,36.481430,,,,1.946249
5/5/2021,16:17:37,,,,,,2.058437
5/5/2021,16:17:40,,,,,,1.953125
5/5/2021,16:17:48,,,,,,2.053437
5/5/2021,16:17:54,,37.506123
5/5/2021,16:18:06,,,,,,,,58.674995
5/5/2021,16:18:15,,,,,,1.934999
5/5/2021,16:18:17,,,,,,2.050624
5/5/2021,16:18:20,,38.542847
5/5/2021,16:18:40,,,,,78.767838
5/5/2021,16:18:46,,39.574623
5/5/2021,16:18:58,,,,,,1.947499
5/5/2021,16:19:10,,,,,,2.058437
5/5/2021,16:19:12,,40.602325
